"","","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-02-18 17:00:00",98,12.91,36.69,0.2486,0.0368,30.1146,13.3267,2.9082,1.1085,0.1193,0.0135,32.6916,6.702,2.351,1.0412,0.2549,0.0476,30.1756,13.7014,2.9387,1.1392,0.1959,0.0445,32.8533,10.391,2.7104,1.1315,0.3086,0.0532,30.3064,17.2138,3.1512,1.1573,0.273,0.0475,32.1313,14.8234,3.0133,1.1361,0.2559,0.0484,28.9143,13.7648,2.9308,1.1433,0.2211,0.0335,29.0952,11.7483,2.7986,1.1007,0.1481,0.0222,33.8487,8.0221,2.4855,1.0665,0.2172,0.0455,30.0711,11.5313,2.7839,1.1368,0.1818,0.0284,31.7609,9.6686,2.6245,1.0845,0.2348,0.0431,31.4009,12.517,2.8573,1.1297,0.2448,0.1029,30.9779,13.0985,2.941,1.3101,0.2991,0.0493,28.9947,16.5483,3.1173,1.149,0.2955,0.0426,29.216,16.3037,3.1117,1.1209,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 17:30:00",99,12.91,35.75,0.2478,0.0367,30.0537,13.2773,2.9048,1.1081,0.1183,0.0134,32.4527,6.657,2.3465,1.0408,0.2538,0.0474,30.1408,13.6347,2.9342,1.1386,0.1956,0.0443,32.8593,10.3789,2.7093,1.1308,0.3075,0.053,30.257,17.1368,3.1467,1.157,0.2727,0.0475,32.0541,14.8055,3.0122,1.1361,0.2551,0.0482,28.8312,13.7149,2.9274,1.1427,0.2203,0.0333,29.0837,11.7026,2.7952,1.1002,0.1468,0.0217,33.4701,7.9626,2.4798,1.0652,0.2164,0.0452,29.9899,11.4864,2.7805,1.1361,0.1808,0.028,31.4657,9.616,2.62,1.0832,0.2345,0.043,31.2597,12.5008,2.8562,1.1296,0.2448,0.1026,30.9515,13.1018,2.941,1.3093,0.298,0.0491,28.966,16.4742,3.1128,1.1484,0.2947,0.0428,29.3599,16.2464,3.1083,1.1213,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 18:00:00",100,12.91,34.69,0.2475,0.0366,29.9116,13.2611,2.9037,1.108,0.1176,0.013,32.0393,6.6262,2.3431,1.0395,0.2532,0.0472,30.045,13.6023,2.9319,1.138,0.1956,0.0444,32.7155,10.3777,2.7093,1.1311,0.3064,0.0529,30.1379,17.0601,3.1422,1.1565,0.2725,0.0471,31.8378,14.7907,3.0111,1.1351,0.2543,0.0478,28.6966,13.6666,2.924,1.1416,0.2205,0.0335,29.0463,11.7167,2.7963,1.1007,0.1455,0.0215,32.9913,7.9017,2.4742,1.0644,0.2161,0.0449,29.8074,11.4746,2.7794,1.135,0.1797,0.0276,31.1245,9.5634,2.6155,1.082,0.2345,0.043,31.016,12.501,2.8562,1.1296,0.2446,0.1024,30.8139,13.0866,2.9399,1.3087,0.2975,0.0488,28.8656,16.4385,3.1105,1.1476,0.2941,0.0428,29.4435,16.2086,3.106,1.1214,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 18:30:00",101,12.91,33.51,0.247,0.0364,29.7177,13.2292,2.9014,1.1074,0.1169,0.0127,31.5335,6.5943,2.3397,1.0386,0.2522,0.0468,29.8595,13.5376,2.9274,1.1368,0.1954,0.0441,32.4885,10.3661,2.7082,1.1302,0.3054,0.0524,29.9029,16.9864,3.1377,1.1552,0.2725,0.047,31.5217,14.7923,3.0111,1.1346,0.2535,0.0475,28.5021,13.6185,2.9206,1.1404,0.2202,0.0335,28.9631,11.7005,2.7952,1.1009,0.1446,0.0207,32.4468,7.8579,2.4697,1.0622,0.2156,0.0446,29.556,11.4461,2.7771,1.1341,0.1789,0.0272,30.7204,9.5245,2.6121,1.081,0.2342,0.0427,30.7204,12.4878,2.8551,1.1286,0.2441,0.1017,30.5686,13.0601,2.9376,1.3067,0.2967,0.0488,28.7052,16.3824,3.1071,1.1474,0.2935,0.043,29.4089,16.1702,3.1038,1.1218,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 19:00:00",102,12.91,32.12,0.2467,0.0363,29.4493,13.214,2.9003,1.1069,0.1161,0.0126,30.8461,6.5608,2.3363,1.0383,0.2514,0.0462,29.5387,13.4924,2.924,1.135,0.1952,0.0437,32.0897,10.3551,2.707,1.1291,0.3046,0.0522,29.556,16.9305,3.1343,1.1544,0.2723,0.0466,31.1921,14.7777,3.0099,1.1336,0.253,0.0469,28.1825,13.5894,2.9184,1.1388,0.22,0.0333,28.8427,11.6876,2.7941,1.1,0.1439,0.0202,31.7845,7.8247,2.4663,1.0607,0.2151,0.044,29.1872,11.4206,2.7748,1.1324,0.1779,0.0267,30.2105,9.473,2.6076,1.0795,0.234,0.0425,30.257,12.4735,2.854,1.128,0.2443,0.1011,30.257,13.0678,2.9376,1.3048,0.2959,0.0485,28.4335,16.3282,3.1038,1.1466,0.293,0.0429,29.2447,16.1335,3.1015,1.1216,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 19:30:00",103,12.91,30.29,0.2465,0.0362,28.9889,13.1983,2.8992,1.1066,0.1157,0.0121,30.0334,6.5422,2.334,1.0368,0.2504,0.0456,29.1182,13.4299,2.9195,1.1333,0.1953,0.0431,31.5689,10.3619,2.707,1.1272,0.3035,0.0516,29.055,16.8579,3.1297,1.1528,0.2723,0.0461,30.6766,14.7821,3.0099,1.1322,0.2523,0.0462,27.7048,13.5447,2.915,1.1367,0.2198,0.033,28.5535,11.6744,2.7929,1.0992,0.1426,0.0198,30.9779,7.7665,2.4606,1.0593,0.2147,0.0432,28.6021,11.3976,2.7726,1.13,0.1769,0.0261,29.5848,9.4228,2.603,1.0777,0.2338,0.042,29.6831,12.4618,2.8528,1.1266,0.2442,0.1001,29.7727,13.0637,2.9365,1.3016,0.2954,0.048,28.0145,16.295,3.1015,1.1451,0.2928,0.0426,28.9746,16.1174,3.1004,1.1208,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 20:00:00",104,12.91,28.23,0.246,0.0356,28.4193,13.1696,2.8969,1.1051,0.115,0.0118,29.0579,6.5102,2.3306,1.036,0.2502,0.0449,28.5449,13.4196,2.9184,1.1313,0.1949,0.0424,30.9105,10.3392,2.7048,1.1253,0.3028,0.051,28.4221,16.8054,3.1264,1.151,0.2722,0.0455,30.0508,14.7698,3.0088,1.1305,0.2516,0.0453,27.1047,13.5016,2.9116,1.1342,0.2199,0.0325,28.1455,11.679,2.7929,1.0978,0.1419,0.0192,30.0566,7.7344,2.4572,1.0575,0.2143,0.0423,27.8979,11.3749,2.7703,1.1275,0.1762,0.0256,28.814,9.3863,2.5996,1.076,0.2339,0.0414,28.9918,12.4677,2.8528,1.1248,0.2441,0.0991,29.2102,13.0584,2.9353,1.2987,0.2947,0.0472,27.4695,16.2459,3.0981,1.1426,0.2925,0.0423,28.5307,16.101,3.0992,1.12,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 20:30:00",105,12.91,26.31,0.246,0.0354,27.8468,13.1718,2.8969,1.1044,0.1145,0.0115,28.1284,6.4904,2.3284,1.035,0.2498,0.0439,27.9434,13.3949,2.9161,1.1285,0.1947,0.0416,30.1989,10.3328,2.7036,1.1229,0.3018,0.0504,27.7332,16.7342,3.1218,1.149,0.2719,0.045,29.3426,14.7567,3.0077,1.129,0.2511,0.0447,26.4737,13.4741,2.9093,1.1321,0.2196,0.0323,27.6481,11.665,2.7918,1.0973,0.1412,0.0186,29.0981,7.7019,2.4538,1.0558,0.2138,0.0418,27.229,11.3493,2.7681,1.1258,0.1752,0.0249,28.0401,9.3366,2.5951,1.0741,0.2337,0.0411,28.2509,12.4547,2.8517,1.1238,0.2441,0.0978,28.5421,13.0569,2.9342,1.2948,0.2942,0.0466,26.8706,16.2134,3.0958,1.1408,0.2923,0.042,28.0373,16.0851,3.0981,1.1191,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 21:00:00",106,12.91,24.63,0.2458,0.0349,27.2488,13.1598,2.8958,1.1029,0.1141,0.0111,27.2234,6.4708,2.3261,1.0338,0.2493,0.0433,27.3025,13.3672,2.9139,1.1266,0.1946,0.0409,29.4406,10.3257,2.7025,1.1207,0.3013,0.0497,27.02,16.7017,3.1196,1.147,0.272,0.0443,28.5907,14.7632,3.0077,1.127,0.2504,0.044,25.8791,13.4287,2.906,1.1303,0.2194,0.0318,27.1216,11.6548,2.7907,1.0956,0.1403,0.0181,28.1882,7.6573,2.4493,1.0541,0.2134,0.0408,26.499,11.3279,2.7658,1.1229,0.1745,0.0243,27.2318,9.3006,2.5917,1.0723,0.2335,0.0404,27.529,12.4451,2.8506,1.1217,0.2441,0.0965,27.9264,13.0562,2.9331,1.2907,0.2937,0.0459,26.249,16.1815,3.0936,1.1389,0.292,0.0417,27.4837,16.0693,3.097,1.1182,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 21:30:00",107,12.91,23.27,0.2459,0.0344,26.648,13.1649,2.8958,1.1012,0.1136,0.0108,26.3641,6.4507,2.3239,1.0329,0.2489,0.0424,26.5946,13.3421,2.9116,1.1239,0.1945,0.0401,28.7052,10.3186,2.7014,1.1184,0.3006,0.0489,26.3024,16.6508,3.1162,1.1447,0.2719,0.0434,27.8496,14.7535,3.0065,1.1244,0.2499,0.0433,25.2535,13.4017,2.9037,1.1281,0.2195,0.0313,26.589,11.6595,2.7907,1.0941,0.1399,0.0175,27.2912,7.6378,2.4471,1.0524,0.2133,0.0404,25.8343,11.3172,2.7647,1.1215,0.1737,0.0239,26.4765,9.2634,2.5883,1.0709,0.2336,0.0399,26.8113,12.4496,2.8506,1.1203,0.2443,0.0951,27.2686,13.0728,2.9331,1.2867,0.2932,0.0453,25.6107,16.1497,3.0913,1.1369,0.2921,0.0412,26.9156,16.0732,3.097,1.1168,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 22:00:00",108,12.9,22.14,0.246,0.034,26.0612,13.1684,2.8958,1.1001,0.1131,0.0107,25.5883,6.4291,2.3216,1.0326,0.2484,0.0418,25.9939,13.3134,2.9093,1.1224,0.1943,0.0395,27.9264,10.3106,2.7002,1.1165,0.3001,0.0481,25.6442,16.6194,3.1139,1.1424,0.2719,0.0431,27.1414,14.7564,3.0065,1.1235,0.2494,0.0427,24.6802,13.3732,2.9014,1.1264,0.2195,0.031,26.0612,11.662,2.7907,1.0933,0.1391,0.0172,26.4624,7.6033,2.4437,1.0515,0.2129,0.0394,25.1643,11.2958,2.7624,1.1186,0.1733,0.0232,25.7532,9.2415,2.5861,1.0691,0.2334,0.0393,26.1284,12.4401,2.8494,1.1182,0.2444,0.0936,26.5974,13.0741,2.9319,1.282,0.2928,0.0446,25.0055,16.118,3.0891,1.1349,0.2919,0.0409,26.322,16.0573,3.0958,1.1159,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 22:30:00",109,12.91,21.23,0.2457,0.0338,25.4655,13.1531,2.8946,1.0997,0.1127,0.0103,24.8692,6.4098,2.3193,1.0314,0.2482,0.0412,25.3455,13.3024,2.9082,1.1206,0.1942,0.0388,27.2121,10.3023,2.6991,1.1146,0.2996,0.0474,24.9833,16.5873,3.1117,1.1403,0.2718,0.0422,26.4399,14.7466,3.0054,1.1209,0.249,0.0421,24.0977,13.3455,2.8992,1.1245,0.2193,0.0306,25.5241,11.6504,2.7895,1.092,0.1387,0.0166,25.6498,7.5834,2.4414,1.0499,0.2127,0.0388,24.5441,11.2862,2.7613,1.1168,0.1725,0.0228,25.0668,9.2044,2.5827,1.0677,0.2335,0.0389,25.4515,12.4433,2.8494,1.1172,0.2443,0.0926,26.0079,13.0688,2.9308,1.279,0.2923,0.044,24.4664,16.0862,3.0868,1.133,0.2919,0.0404,25.7728,16.0615,3.0958,1.1145,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 23:00:00",110,12.9,20.48,0.2458,0.0332,24.9165,13.1593,2.8946,1.0977,0.1125,0.01,24.1697,6.4009,2.3182,1.0305,0.2478,0.0404,24.7274,13.2767,2.906,1.1181,0.1942,0.0384,26.4737,10.307,2.6991,1.1133,0.2992,0.0466,24.3831,16.5562,3.1094,1.1379,0.2719,0.0417,25.7784,14.7512,3.0054,1.1195,0.2488,0.0414,23.5251,13.3352,2.898,1.1225,0.2194,0.0301,24.9888,11.6549,2.7895,1.0905,0.1379,0.0163,24.9165,7.5493,2.438,1.0489,0.2122,0.0383,23.9288,11.2602,2.759,1.1153,0.1721,0.0223,24.3721,9.1816,2.5804,1.0662,0.2333,0.0383,24.8386,12.4333,2.8483,1.1152,0.2442,0.0914,25.4013,13.0661,2.9297,1.2754,0.2918,0.0435,23.8264,16.0532,3.0845,1.1315,0.292,0.0398,25.2089,16.0668,3.0958,1.1127,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-18 23:30:00",111,12.9,19.78,0.2458,0.0329,24.3665,13.1617,2.8946,1.0969,0.112,0.0099,23.5251,6.3792,2.3159,1.0302,0.2476,0.0398,24.142,13.2658,2.9048,1.1163,0.1941,0.0376,25.8064,10.2997,2.698,1.1111,0.2987,0.046,23.7739,16.5234,3.1071,1.1361,0.2717,0.041,25.1364,14.74,3.0043,1.1174,0.2483,0.0408,22.9844,13.3075,2.8958,1.1206,0.2195,0.0299,24.4858,11.6572,2.7895,1.0898,0.1375,0.0159,24.2113,7.5286,2.4358,1.0476,0.212,0.0377,23.3429,11.2514,2.7579,1.1133,0.1716,0.0219,23.7932,9.1574,2.5782,1.0651,0.2334,0.0377,24.2362,12.4387,2.8483,1.1136,0.2442,0.09,24.7941,13.0653,2.9286,1.2713,0.2916,0.0429,23.2794,16.04,3.0834,1.1296,0.292,0.0394,24.6802,16.0695,3.0958,1.1117,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-19 00:00:00",112,12.9,19.18,0.2459,0.0325,23.8319,13.1657,2.8946,1.0956,0.1118,0.0097,22.91,6.3695,2.3148,1.0296,0.2474,0.0392,23.619,13.2545,2.9037,1.1146,0.1939,0.0371,25.1754,10.2905,2.6968,1.1095,0.2985,0.0455,23.2325,16.5088,3.106,1.1346,0.2715,0.0404,24.5302,14.7276,3.0032,1.1157,0.2478,0.0404,22.475,13.2768,2.8935,1.1195,0.2196,0.0293,23.9758,11.6624,2.7895,1.0882,0.137,0.0157,23.5417,7.5055,2.4335,1.0471,0.2119,0.037,22.7695,11.2421,2.7568,1.1114,0.1708,0.0214,23.2132,9.121,2.5748,1.0636,0.2331,0.0375,23.6881,12.425,2.8472,1.1128,0.2444,0.089,24.2445,13.0778,2.9286,1.2681,0.2914,0.0424,22.7722,16.0253,3.0823,1.1282,0.2921,0.0389,24.1392,16.0739,3.0958,1.1102,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-19 00:30:00",113,12.9,18.69,0.246,0.0322,23.3622,13.1679,2.8946,1.0949,0.1116,0.0093,22.3265,6.3612,2.3137,1.0285,0.247,0.0384,23.0891,13.2286,2.9014,1.1122,0.194,0.0367,24.5719,10.2943,2.6968,1.1083,0.298,0.0448,22.7144,16.4772,3.1038,1.1324,0.2715,0.04,23.9841,14.7307,3.0032,1.1147,0.2476,0.0398,21.9995,13.2659,2.8924,1.1177,0.2196,0.0291,23.5113,11.6645,2.7895,1.0875,0.1368,0.0153,22.9402,7.4971,2.4324,1.0458,0.2114,0.0365,22.233,11.2167,2.7545,1.1098,0.1704,0.021,22.6841,9.097,2.5725,1.0625,0.2332,0.0369,23.1222,12.4307,2.8472,1.111,0.2443,0.0879,23.6798,13.073,2.9274,1.2649,0.2909,0.0418,22.2468,15.9939,3.08,1.1262,0.2922,0.0384,23.6329,16.0778,3.0958,1.1089,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-19 01:00:00",114,12.9,18.2,0.246,0.0319,22.8934,13.1708,2.8946,1.094,0.1114,0.0093,21.799,6.3503,2.3126,1.0284,0.2467,0.0382,22.5823,13.2135,2.9003,1.1117,0.1938,0.0361,23.9647,10.286,2.6957,1.1065,0.2976,0.0441,22.1918,16.4448,3.1015,1.1304,0.2716,0.0394,23.4174,14.7359,3.0032,1.113,0.2471,0.0393,21.5301,13.2369,2.8901,1.1162,0.2197,0.0287,23.0229,11.6679,2.7895,1.0864,0.1363,0.015,22.3375,7.4752,2.4301,1.0449,0.2112,0.036,21.7524,11.206,2.7534,1.1084,0.1699,0.0206,22.1258,9.0735,2.5703,1.0613,0.233,0.0365,22.6126,12.4182,2.846,1.1098,0.2446,0.0867,23.1663,13.0876,2.9274,1.2612,0.2907,0.0414,21.7743,15.9785,3.0789,1.1251,0.2922,0.0382,23.1332,16.08,3.0958,1.1081,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-19 01:30:00",115,12.89,17.79,0.2458,0.0315,22.4475,13.1581,2.8935,1.0927,0.1109,0.0091,21.2806,6.3298,2.3103,1.0277,0.2466,0.0375,22.0901,13.2031,2.8992,1.1097,0.1936,0.0356,23.4009,10.276,2.6946,1.1051,0.2973,0.0437,21.7222,16.429,3.1004,1.1294,0.2714,0.0391,22.8879,14.7213,3.002,1.112,0.2469,0.0388,21.0997,13.2249,2.889,1.1147,0.2197,0.0285,22.6015,11.6702,2.7895,1.0856,0.1361,0.0147,21.821,7.4657,2.429,1.044,0.211,0.0355,21.2751,11.1958,2.7522,1.1068,0.1694,0.0202,21.6343,9.0496,2.568,1.0602,0.2331,0.0361,22.0956,12.4219,2.846,1.1086,0.2445,0.0858,22.6593,13.0809,2.9263,1.2585,0.2905,0.041,21.3326,15.9634,3.0778,1.1239,0.2922,0.038,22.6704,16.0817,3.0958,1.1075,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-02-19 02:00:00",116,12.89,17.39,0.2458,0.0312,21.9885,13.1607,2.8935,1.0918,0.1106,0.0091,20.8175,6.3186,2.3092,1.0277,0.2463,0.0372,21.6179,13.1892,2.898,1.1088,0.1937,0.0351,22.8603,10.2808,2.6946,1.1037,0.2971,0.0432,21.2614,16.4151,3.0992,1.1276,0.2715,0.0383,22.42,14.7286,3.002,1.1097,0.2467,0.0384,20.6833,13.2113,2.8879,1.1137,0.2197,0.0282,22.1615,11.6729,2.7895,1.0848,0.1356,0.0146,21.3052,7.4421,2.4267,1.0437,0.2108,0.0351,20.8257,11.1843,2.7511,1.1056,0.1692,0.02,21.16,9.0385,2.5669,1.0594,0.2329,0.0358,21.6481,12.4087,2.8449,1.1077,0.2443,0.085,22.189,13.0732,2.9252,1.2561,0.2903,0.0403,20.8722,15.9508,3.0766,1.1218,0.2923,0.0375,22.222,16.0855,3.0958,1.1062,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
